Date,Open,High,Low,Close*,Adj Close**,Volume,percentage,z-score
2008-08-14,11532.07,11718.28,11450.89,11615.93,11615.93,159790000.0,0.007194163510495288,
2008-08-15,11611.21,11709.89,11599.73,11659.9,11659.9,215040000.0,0.0037853189542291776,
2008-08-18,11659.65,11690.43,11434.12,11479.39,11479.39,156290000.0,-0.015481264847897469,
2008-08-19,11478.09,11478.17,11318.5,11348.55,11348.55,171580000.0,-0.011397818176749785,
2008-08-20,11345.94,11454.15,11290.58,11417.43,11417.43,144880000.0,0.006069497865366147,
2008-08-21,11415.23,11476.21,11315.57,11430.21,11430.21,130020000.0,0.001119341217769465,
2008-08-22,11426.79,11632.13,11426.79,11628.06,11628.06,138790000.0,0.017309393265740658,
2008-08-25,11626.19,11626.27,11362.63,11386.25,11386.25,148610000.0,-0.020795386332715826,
2008-08-26,11383.56,11436.24,11340.41,11412.87,11412.87,119800000.0,0.0023379075639478053,
2008-08-27,11412.46,11554.46,11381.77,11502.51,11502.51,120580000.0,0.007854290813791742,
2008-08-28,11499.87,11715.18,11499.79,11715.18,11715.18,149150000.0,0.018489008051286282,
2008-08-29,11713.23,11713.23,11543.39,11543.96,11543.96,166910000.0,-0.014615225715695512,
2008-09-02,11545.63,11790.17,11471.9,11516.92,11516.92,177090000.0,-0.0023423504585947663,
2008-09-03,11506.01,11554.38,11416.53,11532.88,11532.88,174250000.0,0.0013857871722646742,
2008-09-04,11532.48,11532.48,11176.02,11188.23,11188.23,229200000.0,-0.029884122612911956,
2008-09-05,11185.63,11245.15,11037.85,11220.96,11220.96,198300000.0,0.002925395706023126,
2008-09-08,11224.87,11570.66,11224.79,11510.74,11510.74,273000000.0,0.025824884858336672,
2008-09-09,11514.73,11577.5,11230.73,11230.73,11230.73,257300000.0,-0.024325977304673785,
2008-09-10,11233.91,11380.63,11215.26,11268.92,11268.92,214260000.0,0.0034004913304834794,
2008-09-11,11264.44,11445.68,11098.67,11433.71,11433.71,247820000.0,0.014623406679610707,
2008-09-12,11429.32,11459.93,11280.4,11421.99,11421.99,238890000.0,-0.0010250391167870854,
2008-09-15,11416.37,11416.45,10917.51,10917.51,10917.51,432970000.0,-0.04416743492158548,
2008-09-16,10905.62,11093.22,10742.7,11059.02,11059.02,494760000.0,0.01296174677192874,
2008-09-17,11056.58,11057.31,10595.9,10609.66,10609.66,463200000.0,-0.04063289513899071,-3.4039071340391622
2008-09-18,10609.01,11076.44,10459.44,11019.69,11019.69,488060000.0,0.03864685578991223,-1.5646335658769455
2008-09-19,11027.51,11483.05,11026.7,11388.44,11388.44,655110000.0,0.03346282880915896,0.01181009443916801
2008-09-22,11394.42,11394.58,10992.2,11015.69,11015.69,213210000.0,-0.03273055835566596,-1.5492443560673954
2008-09-23,11015.69,11143.21,10833.94,10854.17,10854.17,204480000.0,-0.014662721990179484,-2.108707124133071
2008-09-24,10850.02,10928.4,10753.57,10825.17,10825.17,183630000.0,-0.0026717842082812915,-2.128798727994114
2008-09-25,10827.17,11129.19,10827.01,11022.06,11022.06,218530000.0,0.018188167021857327,-1.3534778223980737
2008-09-26,11019.04,11168.06,10868.82,11143.13,11143.13,232560000.0,0.010984335051705374,-0.9117466495459489
2008-09-29,11139.62,11139.94,10365.45,10365.45,10365.45,385940000.0,-0.0697900859094347,-3.4382807722834627
2008-09-30,10371.58,10868.9,10371.42,10850.66,10850.66,319770000.0,0.04681031696646065,-1.6686560838271012
2008-10-01,10847.4,10882.52,10631.95,10831.07,10831.07,256670000.0,-0.0018054201311257234,-1.6492421599735654
2008-10-02,10825.54,10825.54,10439.52,10482.85,10482.85,395330000.0,-0.03215010151351616,-2.553240911474596
2008-10-03,10483.96,10796.26,10310.25,10325.38,10325.38,299690000.0,-0.015021678264975802,-2.7504290103821813
2008-10-06,10322.52,10322.76,9525.32,9955.5,9955.5,391460000.0,-0.03582241041007683,-3.3133700497215477
2008-10-07,9955.42,10124.03,9436.67,9447.11,9447.11,362520000.0,-0.05106624478931243,-3.8070171954253405
2008-10-08,9437.23,9628.07,9194.78,9258.1,9258.1,479270000.0,-0.020007176797983695,-3.566405398218069
2008-10-09,9261.69,9448.14,8579.19,8579.19,8579.19,436740000.0,-0.07333146109892952,-3.935105899051474
2008-10-10,8568.67,8901.28,7882.51,8451.19,8451.19,674920000.0,-0.014919823433214519,-3.5158642663228776
2008-10-13,8462.42,9427.99,8462.18,9387.61,9387.61,399290000.0,0.11080333065520942,-2.113080489810209
2008-10-14,9388.97,9794.37,9085.43,9310.99,9310.99,412740000.0,-0.00816182180555014,-2.0699748073590256
2008-10-15,9301.91,9308.76,8530.12,8577.91,8577.91,374350000.0,-0.07873276633311821,-2.6932165130580197
2008-10-16,8577.04,9013.27,8197.67,8979.26,8979.26,422450000.0,0.0467887865459069,-2.0904499915144616
2008-10-17,8975.35,9281.12,8718.25,8852.22,8852.22,360600000.0,-0.014148159202428845,-2.087356837022207
2008-10-20,8852.3,9266.63,8852.22,9265.43,9265.43,241400000.0,0.046678686250454904,-1.5766703759000154
2008-10-21,9262.8,9284.55,9004.27,9033.66,9033.66,231160000.0,-0.025014489343721857,-1.7221826588090496
2008-10-22,9027.84,9027.84,8335.3,8519.21,8519.21,348840000.0,-0.05694812512315062,-2.0990614175269946
2008-10-23,8519.77,8795.99,8243.55,8691.25,8691.25,340740000.0,0.020194360744717033,-1.8316804742263053
2008-10-24,8683.21,8683.21,8187.48,8378.95,8378.95,335680000.0,-0.035932690924780575,-2.0016364676738427
2008-10-27,8375.92,8599.1,8143.59,8175.77,8175.77,281180000.0,-0.02424886173088514,-2.053056117516031
2008-10-28,8178.72,9082.08,8174.73,9065.12,9065.12,372160000.0,0.10877874499894213,-1.2179742645676217
2008-10-29,9062.33,9363.32,8890.29,8990.96,8990.96,316230000.0,-0.00818080731418902,-1.233033583492408
2008-10-30,9004.66,9266.47,8976.87,9180.69,9180.69,267210000.0,0.021102307206349646,-1.0266655517264471
2008-10-31,9179.09,9454.36,9119.2,9325.01,9325.01,310950000.0,0.01571995133263404,-0.8666289131120354
2008-11-03,9326.04,9410.55,9255.48,9319.83,9319.83,180970000.0,-0.0005554953828468268,-0.8378041504115765
2008-11-04,9323.89,9653.95,9323.89,9625.28,9625.28,254930000.0,0.032774202962929655,-0.5440058494463865
2008-11-05,9616.6,9616.6,9111.47,9139.27,9139.27,264640000.0,-0.050493076565045425,-0.9362680698660374
2008-11-06,9134.01,9155.44,8637.17,8695.79,8695.79,344350000.0,-0.048524663348385566,-1.2771564770714994
2008-11-07,8696.03,8961.57,8696.03,8943.81,8943.81,246300000.0,0.028521847928710153,-1.018592491409825
2008-11-10,8946.6,9159.58,8760.46,8870.54,8870.54,221230000.0,-0.008192258109239625,-1.0435683454327247
2008-11-11,8864.32,8867.91,8560.71,8693.96,8693.96,257270000.0,-0.019906341665783756,-1.159197080395108
2008-11-12,8684.52,8684.6,8265.29,8282.66,8282.66,314660000.0,-0.047308706274240886,-1.4686946515487413
2008-11-13,8281.14,8876.59,7965.42,8835.25,8835.25,476600000.0,0.0667164896301431,-0.9390452515310008
2008-11-14,8822.19,8923.18,8469.99,8497.31,8497.31,304370000.0,-0.038249059166407307,-1.2023857396106619
2008-11-17,8494.84,8571.3,8246.89,8273.58,8273.58,278220000.0,-0.0263295089857849,-1.352011508331434
2008-11-18,8273.34,8477.95,8105.44,8424.75,8424.75,366390000.0,0.018271413342229037,-1.1702211431127083
2008-11-19,8420.69,8504.64,7987.08,7997.28,7997.28,350470000.0,-0.05073978456334016,-1.506779641112307
2008-11-20,7995.53,8187.4,7506.97,7552.29,7552.29,528130000.0,-0.05564266850729249,-1.827638905862643
2008-11-21,7552.37,8071.75,7449.38,8046.42,8046.42,569010000.0,0.0654278371196022,-1.3313809694536598
2008-11-24,8048.09,8599.02,8048.09,8443.39,8443.39,491890000.0,0.04933498375675138,-0.9376758155832139
2008-11-25,8445.14,8607.38,8281.46,8479.47,8479.47,374020000.0,0.004273165162334003,-0.8748680214805492
2008-11-26,8464.49,8726.61,8311.17,8726.61,8726.61,283920000.0,0.029145689530124086,-0.6078296702847747
2008-11-28,8724.7,8831.35,8672.69,8829.04,8829.04,155510000.0,0.011737662162053741,-0.4781017443614395
2008-12-01,8826.89,8827.05,8141.36,8149.09,8149.09,321010000.0,-0.0770129028750578,-1.119613585627139
2008-12-02,8153.75,8437.17,8143.51,8419.09,8419.09,307520000.0,0.03313253381665926,-0.8172775990678609
2008-12-03,8409.14,8624.19,8234.15,8591.69,8591.69,294680000.0,0.02050102802084308,-0.6124964608506807
2008-12-04,8587.07,8631.99,8259.4,8376.24,8376.24,280880000.0,-0.025076556533115246,-0.8212981729532608
2008-12-05,8376.08,8686.47,8118.5,8635.42,8635.42,346370000.0,0.030942284366255013,-0.49877649856202355
2008-12-08,8637.65,9026.41,8637.49,8934.18,8934.18,358970000.0,0.03459704334010394,-0.10988600267966298
2008-12-09,8934.1,8934.1,8651.74,8691.33,8691.33,284950000.0,-0.027182125276186575,-0.3760919774365076
2008-12-10,8693.0,8879.22,8646.33,8761.42,8761.42,232830000.0,0.00806435838933739,-0.2448125466753812
2008-12-11,8750.13,8809.45,8512.76,8565.09,8565.09,290540000.0,-0.02240846803372054,-0.4955278115656679
2008-12-12,8563.1,8682.57,8347.81,8629.68,8629.68,271030000.0,0.007541076626164989,-0.36795374146441706
2008-12-15,8628.81,8676.28,8469.03,8564.53,8564.53,229940000.0,-0.007549526749543345,-0.45165410887232754
2008-12-16,8565.65,8958.79,8565.65,8924.14,8924.14,337190000.0,0.04198829357828138,0.28698558490855575
2008-12-17,8921.91,8961.26,8778.07,8824.34,8824.34,239260000.0,-0.01118315042121698,0.1600265902186197
2008-12-18,8823.94,8883.36,8527.41,8604.99,8604.99,274080000.0,-0.024857383101739128,-0.2975359852081818
2008-12-19,8606.5,8787.23,8550.43,8579.11,8579.11,550150000.0,-0.003007557242948433,-0.32982331106886964
2008-12-22,8573.37,8601.41,8372.02,8519.69,8519.69,211090000.0,-0.006926126369751651,-0.45096794146205416
2008-12-23,8518.65,8604.12,8391.3,8419.49,8419.49,174640000.0,-0.01176099130367425,-0.6961211745166846
2008-12-24,8416.86,8498.5,8416.86,8468.48,8468.48,66930000.0,0.005818642221797177,-0.5727072195643703
2008-12-26,8468.71,8533.07,8461.78,8515.55,8515.55,86760000.0,0.005558258388754567,-0.4229689173725292
2008-12-29,8515.87,8530.68,8364.06,8483.93,8483.93,153730000.0,-0.003713207015401121,-0.47647765999762953
2008-12-30,8487.51,8675.24,8487.51,8668.39,8668.39,162560000.0,0.021742282173473848,0.015347421146717654
2008-12-31,8666.48,8842.66,8664.89,8776.39,8776.39,226760000.0,0.012459061025173135,0.3186981114251519
2009-01-02,8772.25,9065.28,8760.78,9034.69,9034.69,213700000.0,0.02943123539405157,1.0017644660954887
2009-01-05,9027.13,9034.37,8892.36,8952.89,8952.89,233760000.0,-0.009053990784409938,0.8142947997869301
2009-01-06,8954.57,9088.06,8940.95,9015.1,9015.1,215410000.0,0.006948594252805584,0.987064557897331
2009-01-07,8996.94,8996.94,8719.92,8769.7,8769.7,266710000.0,-0.027220995884682297,0.29957412610899614
2009-01-08,8769.94,8770.02,8651.19,8742.46,8742.46,226620000.0,-0.0031061495832241937,0.221873288331091
2009-01-09,8738.8,8769.62,8576.96,8599.18,8599.18,204300000.0,-0.01638897976084519,-0.18462029628522597
2009-01-12,8599.26,8602.6,8421.08,8473.97,8473.97,273550000.0,-0.014560690670505916,-0.5551829878524401
2009-01-13,8474.61,8522.08,8376.88,8448.56,8448.56,304050000.0,-0.002998594519451947,-0.598453240824107
2009-01-14,8446.01,8446.25,8140.72,8200.14,8200.14,355050000.0,-0.029403827397805116,-1.2502232539817681
2009-01-15,8196.24,8286.16,7995.13,8212.49,8212.49,436660000.0,0.0015060718475539137,-1.1739686655099553
2009-01-16,8215.67,8341.2,8109.34,8281.22,8281.22,439360000.0,0.008368959962203881,-0.9517101405444608
2009-01-20,8279.63,8291.98,7939.93,7949.09,7949.09,419200000.0,-0.04010640944208699,-1.8659109771256401
2009-01-21,7949.17,8243.55,7936.19,8228.1,8228.1,410040000.0,0.03509961517607674,-1.0564057942410279
2009-01-22,8224.43,8224.83,7957.14,8122.8,8122.8,420040000.0,-0.012797608196302934,-1.3610186301896787
2009-01-23,8108.79,8152.59,7909.03,8077.56,8077.56,370510000.0,-0.005569508051410765,-1.4448017717970518
2009-01-26,8078.04,8231.68,8023.16,8116.03,8116.03,316720000.0,0.004762576817751718,-1.2713424671469755
2009-01-27,8117.39,8225.79,8083.14,8174.73,8174.73,247750000.0,0.00723260017520877,-1.0395963298307862
2009-01-28,8175.93,8405.87,8175.93,8375.45,8375.45,357940000.0,0.024553716147200033,-0.36290230952031594
2009-01-29,8373.06,8373.14,8137.94,8149.01,8149.01,247450000.0,-0.027036159251144776,-1.0904970772125222
2009-01-30,8149.01,8195.76,7961.92,8000.86,8000.86,303160000.0,-0.01818012249340728,-1.5065247920040217
2009-02-02,8000.62,8000.62,7867.37,7936.75,7936.75,293890000.0,-0.008012888614473912,-1.6335534512496988
2009-02-03,7936.99,8111.57,7905.52,8078.36,8078.36,313090000.0,0.01784231580936768,-1.1644382416606778
2009-02-04,8070.32,8162.15,7929.26,7956.66,7956.66,345520000.0,-0.015064938923246785,-1.4814980495894687
2009-02-05,7954.83,8107.83,7845.31,8063.07,8063.07,390980000.0,0.01337370203075161,-1.167451844585436
2009-02-06,8056.38,8312.37,8052.24,8280.59,8280.59,396380000.0,0.026977317572587145,-0.5890339159798441
2009-02-09,8281.38,8315.07,8196.24,8270.87,8270.87,289280000.0,-0.0011738294010450456,-0.6448112449478482
2009-02-10,8269.36,8269.44,7848.74,7888.88,7888.88,449890000.0,-0.04618498416732464,-1.8252312280332368
2009-02-11,7887.05,7983.74,7852.16,7939.53,7939.53,270280000.0,0.006420429769498304,-1.5862762468611569
2009-02-12,7931.97,7938.82,7693.98,7932.76,7932.76,331960000.0,-0.0008526953106795521,-1.5347094058166657
2009-02-13,7933.0,7970.84,7840.45,7850.41,7850.41,251960000.0,-0.010381002324537758,-1.7075709547738256
2009-02-17,7845.63,7845.63,7551.01,7552.6,7552.6,332850000.0,-0.03793559826811588,-2.440832651038058
2009-02-18,7546.35,7617.76,7479.97,7555.63,7555.63,268220000.0,0.00040118634642372086,-2.2592377801338506
2009-02-19,7555.23,7614.97,7447.55,7465.95,7465.95,301480000.0,-0.011869294817242304,-2.318339068270462
2009-02-20,7461.49,7469.29,7249.47,7365.67,7365.67,584900000.0,-0.013431646341054981,-2.380830932086373
2009-02-23,7365.99,7441.02,7105.94,7114.78,7114.78,406150000.0,-0.03406207446165799,-2.7135798901966073
2009-02-24,7115.34,7378.97,7114.3,7350.94,7350.94,468010000.0,0.03319287455128617,-2.0586735184627374
2009-02-25,7349.58,7404.94,7156.68,7270.89,7270.89,450270000.0,-0.010889763758104354,-2.0954827817571804
2009-02-26,7269.06,7402.31,7173.56,7182.08,7182.08,321300000.0,-0.012214460678128813,-2.1415564761814436
2009-02-27,7180.97,7195.46,7033.62,7062.93,7062.93,667950000.0,-0.016589901532703566,-2.2209122029522486
2009-03-02,7056.48,7058.95,6755.17,6763.29,6763.29,568670000.0,-0.04242431965204252,-2.570992169910058
2009-03-03,6764.81,6855.29,6705.63,6726.02,6726.02,445280000.0,-0.005510631660035181,-2.4313915776646082
2009-03-04,6726.5,6979.22,6726.42,6875.84,6875.84,464830000.0,0.02227468844874081,-2.051841933017873
2009-03-05,6874.01,6874.01,6544.1,6594.44,6594.44,509770000.0,-0.04092590868897483,-2.355130118299903
2009-03-06,6595.16,6755.17,6469.95,6626.94,6626.94,425170000.0,0.004928394223012056,-2.152272579703706
2009-03-09,6625.74,6709.61,6516.86,6547.05,6547.05,365990000.0,-0.01205533775769807,-2.130743059257835
2009-03-10,6547.01,6926.49,6546.61,6926.49,6926.49,640020000.0,0.0579558732558938,-1.4898350747272413
2009-03-11,6923.13,7015.06,6867.55,6930.4,6930.4,524430000.0,0.0005644994795344083,-1.4196910647641774
2009-03-12,6932.39,7184.71,6872.25,7170.06,7170.06,488690000.0,0.034580976567009314,-1.0293808787131846
2009-03-13,7167.35,7242.62,7105.86,7223.98,7223.98,479010000.0,0.007520160221811123,-0.9150510185596581
2009-03-16,7225.33,7392.91,7206.85,7216.97,7216.97,586970000.0,-0.0009703792092446983,-0.8902556651643629
2009-03-17,7218.0,7396.81,7172.05,7395.7,7395.7,391880000.0,0.02476524081435838,-0.6013991202763673
2009-03-18,7395.7,7571.64,7257.27,7486.58,7486.58,584110000.0,0.012288221534134669,-0.43933571182856446
2009-03-19,7489.68,7548.46,7369.26,7400.8,7400.8,559920000.0,-0.011457835219819912,-0.5388518482320244
2009-03-20,7402.31,7460.93,7257.83,7278.38,7278.38,672950000.0,-0.01654145497784021,-0.7004916249046919
2009-03-23,7279.25,7780.72,7278.78,7775.86,7775.86,515600000.0,0.06835037467128657,0.1406505558427671
2009-03-24,7773.47,7796.57,7646.99,7659.97,7659.97,379670000.0,-0.014903817712767387,-0.01837319427152358
2009-03-25,7659.81,7863.63,7550.06,7749.81,7749.81,454090000.0,0.011728505464120742,0.176536152779826
2009-03-26,7752.36,7931.33,7752.28,7924.56,7924.56,397260000.0,0.02254893990949447,0.527640953178199
2009-03-27,7922.57,7922.57,7735.95,7776.18,7776.18,323650000.0,-0.018724067960871005,0.28532456134006
2009-03-30,7773.31,7773.39,7437.59,7522.02,7522.02,383260000.0,-0.03268442860118981,-0.16498887658102865
2009-03-31,7523.77,7725.36,7523.45,7608.92,7608.92,399840000.0,0.011552747799128404,0.0255300210550529
2009-04-01,7606.13,7789.0,7483.87,7761.6,7761.6,361340000.0,0.020065922627652943,0.3466764055359339
2009-04-02,7763.99,8075.73,7763.99,7978.08,7978.08,442820000.0,0.027891156462585,0.7989732196691316
2009-04-03,7980.63,8019.5,7897.24,8017.59,8017.59,308210000.0,0.004952319355032708,0.8739905741049703
2009-04-06,8016.16,8016.16,7862.2,7975.85,7975.85,247400000.0,-0.005206053190547233,0.8083208487133673
2009-04-07,7968.92,7969.08,7762.08,7789.56,7789.56,276920000.0,-0.023356758213858075,0.4475988730550304
2009-04-08,7788.68,7887.52,7750.85,7837.11,7837.11,255350000.0,0.0061043242493799,0.5589996061270214
2009-04-09,7839.89,8087.28,7839.89,8083.38,8083.38,462060000.0,0.03142357323043843,1.0712166892770865
2009-04-13,8082.02,8113.41,7963.75,8057.81,8057.81,424250000.0,-0.003163280706833027,1.0285018304723474
2009-04-14,8057.41,8057.41,7902.26,7920.18,7920.18,513010000.0,-0.01708032331365472,0.7780312651131297
2009-04-15,7914.92,8041.32,7870.48,8029.62,8029.62,413280000.0,0.013817867775732351,1.0220592805420223
2009-04-16,8029.14,8168.12,7962.71,8125.43,8125.43,359470000.0,0.011932071505251773,1.215411233864195
2009-04-17,8125.43,8190.66,8086.88,8131.33,8131.33,537670000.0,0.0007261154178916929,1.2100475951160343
2009-04-20,8128.94,8128.94,7840.45,7841.73,7841.73,453660000.0,-0.03561532984148974,0.6124789864198772
2009-04-21,7841.73,7979.2,7791.95,7969.56,7969.56,424030000.0,0.01630124985175474,0.8841106746020965
2009-04-22,7964.78,8044.83,7868.01,7886.57,7886.57,387030000.0,-0.010413372883823047,0.7192508032828165
2009-04-23,7886.81,7979.44,7804.21,7957.06,7957.06,327240000.0,0.008937979375064353,0.8989503986620136
2009-04-24,7957.45,8127.5,7957.45,8076.29,8076.29,402720000.0,0.014984177573123647,1.1809122798607716
2009-04-27,8073.82,8122.56,7987.16,8025.0,8025.0,282990000.0,-0.006350688249183722,1.056223313276821
2009-04-28,8023.56,8091.66,7938.98,8016.95,8016.95,274710000.0,-0.0010031152647975716,1.032007357312642
2009-04-29,8018.31,8257.57,8017.91,8185.73,8185.73,300340000.0,0.021052894180455084,1.3742129036489648
2009-04-30,8188.51,8307.51,8136.9,8168.12,8168.12,341400000.0,-0.002151304770619089,1.3056794057803507
2009-05-01,8167.41,8219.81,8099.31,8212.41,8212.41,237360000.0,0.0054223003579771945,1.3479676067029696
2009-05-04,8213.6,8434.86,8213.6,8426.74,8426.74,354490000.0,0.026098307317827585,1.7097514137856027
2009-05-05,8425.55,8458.12,8362.78,8410.65,8410.65,311490000.0,-0.0019093979403660422,1.5985975968117192
2009-05-06,8403.48,8518.57,8403.0,8512.28,8512.28,454480000.0,0.012083489385481538,1.7081428435806616
2009-05-07,8512.28,8577.19,8358.0,8409.85,8409.85,476640000.0,-0.012033203794987957,1.4459094260011476
2009-05-08,8410.73,8587.55,8410.73,8574.65,8574.65,428420000.0,0.01959606889540222,1.67194916424086
2009-05-11,8569.23,8569.23,8410.33,8418.77,8418.77,332630000.0,-0.018179167662820017,1.3251048582662461
2009-05-12,8419.17,8517.46,8365.65,8469.11,8469.11,334840000.0,0.005979495817084901,1.358667670706939
2009-05-13,8461.8,8462.04,8262.43,8284.89,8284.89,336930000.0,-0.021751990468892424,0.9858559736219354
2009-05-14,8285.92,8376.64,8273.9,8331.32,8331.32,323800000.0,0.005604178208763244,1.0384519988017935
2009-05-15,8326.22,8394.96,8230.17,8268.64,8268.64,308820000.0,-0.007523417657706144,0.8940712882844304
2009-05-18,8270.15,8511.88,8270.15,8504.08,8504.08,288280000.0,0.028473848178176775,1.3078389895668479
2009-05-19,8502.48,8538.01,8463.54,8474.85,8474.85,277710000.0,-0.0034371736860424607,1.2369830253045306
2009-05-20,8471.82,8591.93,8405.47,8422.04,8422.04,468640000.0,-0.006231378726467063,1.1200847499082591
2009-05-21,8416.07,8416.15,8221.01,8292.13,8292.13,302280000.0,-0.015425003918290825,0.8358944731912972
2009-05-22,8292.21,8364.14,8257.17,8277.32,8277.32,244190000.0,-0.001786030850939313,0.7811631132961658
2009-05-26,8277.32,8495.71,8226.9,8473.49,8473.49,314760000.0,0.023699699902867133,1.2687235879683232
2009-05-27,8473.65,8496.59,8289.35,8300.02,8300.02,285990000.0,-0.020472084111741395,0.7842184457200791
2009-05-28,8300.5,8434.62,8246.58,8403.8,8403.8,290730000.0,0.012503584328712236,1.0505514491911447
2009-05-29,8404.04,8522.95,8368.52,8500.33,8500.33,361910000.0,0.011486470406244953,1.3129153027209577
2009-06-01,8501.53,8760.7,8501.29,8721.44,8721.44,354830000.0,0.02601193130149082,1.9115846357105006
2009-06-02,8721.6,8787.13,8693.72,8740.87,8740.87,257560000.0,0.0022278431084774564,1.8926112835486415
2009-06-03,8740.07,8740.39,8598.38,8675.24,8675.24,252160000.0,-0.0075084059138279535,1.654092533263586
2009-06-04,8675.28,8751.25,8634.57,8750.24,8750.24,237800000.0,0.008645293963048806,1.871026324694483
2009-06-05,8751.75,8839.4,8700.41,8763.13,8763.13,254970000.0,0.0014731024520469038,1.8181827085722477
2009-06-08,8759.35,8823.97,8633.07,8764.49,8764.49,189630000.0,0.00015519568921162907,1.7497951551501028
2009-06-09,8764.83,8803.26,8725.12,8763.06,8763.06,187930000.0,-0.00016315838114944192,1.6713212724579227
2009-06-10,8763.66,8834.93,8639.95,8739.02,8739.02,219920000.0,-0.0027433339495562814,1.524744474529574
2009-06-11,8736.23,8877.93,8736.23,8770.92,8770.92,249900000.0,0.003650294884323335,1.5579241315022037
2009-06-12,8770.01,8805.53,8716.73,8799.26,8799.26,164020000.0,0.0032311319679121375,1.6130687211146735
2009-06-15,8798.5,8798.5,8577.9,8612.13,8612.13,230220000.0,-0.021266561051724975,1.0005158890874706
2009-06-16,8612.44,8643.65,8499.38,8504.67,8504.67,240690000.0,-0.012477749406941019,0.620451128508529
2009-06-17,8504.36,8563.01,8461.29,8497.18,8497.18,237870000.0,-0.0008806926077083999,0.5674538499649995
2009-06-18,8496.73,8590.52,8475.12,8555.6,8555.6,220050000.0,0.006875222132519232,0.7350652254173786
2009-06-19,8556.96,8616.59,8496.73,8539.73,8539.73,528710000.0,-0.0018549254289589312,0.6512502711671169
2009-06-22,8538.52,8538.83,8334.55,8339.01,8339.01,291240000.0,-0.023504255989357903,-0.08200374545947071
2009-06-23,8340.44,8370.9,8286.41,8322.91,8322.91,237150000.0,-0.0019306848175023594,-0.17987936518663322
2009-06-24,8323.51,8428.41,8259.88,8299.86,8299.86,189430000.0,-0.002769464045628167,-0.2843648072519339
2009-06-25,8299.25,8490.46,8259.43,8472.4,8472.4,222540000.0,0.020788302453294216,0.3401686725681744
2009-06-26,8468.54,8468.77,8401.36,8438.39,8438.39,307640000.0,-0.004014210849346167,0.17785391205559162
2009-06-29,8440.13,8533.23,8429.09,8529.38,8529.38,216480000.0,0.010782862607677579,0.507928323759396
2009-06-30,8528.93,8560.44,8393.95,8447.0,8447.0,233340000.0,-0.009658380796728427,0.15419435951844654
2009-07-01,8447.53,8580.47,8447.53,8504.06,8504.06,184600000.0,0.006755060968391069,0.36118403447022956
2009-07-02,8503.0,8503.23,8280.74,8280.74,8280.74,157800000.0,-0.026260397974614436,-0.6256043770870695
2009-07-06,8280.74,8327.97,8205.99,8324.87,8324.87,206900000.0,0.005329233860742022,-0.4816469771318442
2009-07-07,8324.95,8326.31,8154.38,8163.6,8163.6,210880000.0,-0.019372074278637408,-1.294126938601418
2009-07-08,8163.6,8219.52,8087.19,8178.41,8178.41,325250000.0,0.001814150619824595,-1.2917056737613994
2009-07-09,8179.01,8228.67,8145.31,8183.17,8183.17,192660000.0,0.0005820202215345294,-1.299136993094082
2009-07-10,8182.49,8183.85,8093.31,8146.52,8146.52,174260000.0,-0.004478704462940408,-1.5268838222453776
2009-07-13,8146.52,8331.68,8130.42,8331.68,8331.68,253520000.0,0.0227287234303728,-0.6411043446118033
2009-07-14,8331.37,8361.23,8285.2,8359.49,8359.49,189170000.0,0.0033378622318667173,-0.5194566790116871
2009-07-15,8363.95,8628.23,8363.95,8616.21,8616.21,305000000.0,0.030710007428682795,0.8464731116176742
2009-07-16,8612.66,8739.55,8584.4,8711.82,8711.82,216580000.0,0.011096526198874024,1.3256784981357446
2009-07-17,8711.89,8754.29,8674.41,8743.94,8743.94,301410000.0,0.0036869448634155866,1.4403222894503431
2009-07-20,8746.05,8854.8,8745.9,8848.15,8848.15,213730000.0,0.011917968330066309,1.892610041927515
2009-07-21,8848.15,8927.13,8811.27,8915.94,8915.94,218910000.0,0.007661488559755458,2.1077538976646073
2009-07-22,8912.39,8949.8,8860.32,8881.26,8881.26,199010000.0,-0.003889662783733483,1.8277183442080556
2009-07-23,8882.31,9096.72,8866.44,9069.29,9069.29,274760000.0,0.021171545478907428,2.519775460143951
2009-07-24,9066.11,9100.88,9007.39,9093.24,9093.24,214310000.0,0.002640780039010693,2.419116699896822
2009-07-27,9093.09,9123.4,9034.52,9108.51,9108.51,176830000.0,0.0016792694353169324,2.3009275036098393
2009-07-28,9106.92,9124.91,9007.47,9096.72,9096.72,198270000.0,-0.0012943939239239421,2.1126134123166973
2009-07-29,9092.34,9094.83,9014.19,9070.72,9070.72,190510000.0,-0.002858173055782731,1.8984953337449986
2009-07-30,9072.84,9246.43,9072.61,9154.46,9154.46,232410000.0,0.009231902208424403,2.0826454144031707
2009-07-31,9154.61,9218.77,9133.45,9171.61,9171.61,265570000.0,0.001873403783511085,2.013434110315999
2009-08-03,9173.65,9298.43,9173.65,9286.56,9286.56,221690000.0,0.012533241164855324,2.2447974330481184
2009-08-04,9285.05,9321.1,9250.74,9320.19,9320.19,195990000.0,0.0036213624851400006,2.194983051022047
2009-08-05,9315.36,9318.08,9206.45,9280.97,9280.97,236610000.0,-0.004208068719629199,1.954121874586417
2009-08-06,9277.19,9325.11,9208.8,9256.26,9256.26,244450000.0,-0.002662437223695302,1.784357489939275
2009-08-07,9258.45,9437.71,9258.45,9370.07,9370.07,216600000.0,0.012295462746292785,2.000377283760358
